Month,usg_apt,fg_apt,carrier,type,Scheduled
2,FLL,MBJ,NK,Passengers,5623
2,JFK,SNN,EI,Passengers,5620
2,DTW,YYZ,OO,Passengers,5605
2,SLC,PVR,DL,Passengers,5603
2,BWI,YYZ,KV,Passengers,5602
2,EWR,DUB,EI,Passengers,5601
2,HNL,AKL,NZ,Passengers,5590
2,FLL,GCM,WN,Passengers,5588
2,LAX,SJD,WN,Passengers,5586
2,JFK,FOC,MF,Passengers,5579
2,DFW,BJX,MQ,Passengers,5568
2,JFK,GND,B6,Passengers,5568
2,JFK,ACC,DL,Passengers,5565
2,SFO,ORY,BF,Passengers,5557
2,ORD,BRU,UA,Passengers,5557
2,LAX,EZE,AA,Passengers,5540
2,JFK,LIR,B6,Passengers,5534
2,CVG,CDG,DL,Passengers,5522
2,JFK,YYC,WS,Passengers,5521
2,PHL,CUN,F9,Passengers,5513
2,ORD,PEK,HU,Passengers,5511
2,IAD,VIE,OS,Passengers,5509
2,EWR,SDQ,NK,Passengers,5506
2,FLL,BOG,B6,Passengers,5494
2,GUM,FUK,UA,Passengers,5479
2,ORD,AMS,UA,Passengers,5473
2,JFK,BDA,AA,Passengers,5471
2,MSP,AMS,KL,Passengers,5458
2,EWR,ADD,ET,Passengers,5454
2,PHL,AUA,AA,Passengers,5439
2,LAX,PPT,AF,Passengers,5437
2,BOS,LHR,DL,Passengers,5436
2,LAX,CDG,DL,Passengers,5427
2,LAX,XMN,MF,Passengers,5418
2,DTW,YYZ,ZX,Passengers,5414
2,SJU,PUJ,B6,Passengers,5403
2,LAS,LGW,BA,Passengers,5392
2,MCO,CUN,B6,Passengers,5387
2,ATL,GDL,DL,Passengers,5376
2,RSW,YUL,RV,Passengers,5363
2,HNL,PEK,CA,Passengers,5321
2,ATL,MAD,DL,Passengers,5300
2,JFK,MDE,AV,Passengers,5296
2,LAS,PTY,CM,Passengers,5277
2,LAX,DUB,EI,Passengers,5254
2,LAS,FRA,DE,Passengers,5254
2,SEA,PVG,HU,Passengers,5251
2,SJC,LHR,BA,Passengers,5246
2,MCO,MBJ,B6,Passengers,5239
2,FLL,MGA,NK,Passengers,5232
2,MSP,YEG,DL,Passengers,5219
2,DEN,YYC,OO,Passengers,5210
2,DFW,MBJ,AA,Passengers,5208
2,IAH,MAN,SQ,Passengers,5201
2,MIA,MAO,AA,Passengers,5200
2,TPA,YUL,RV,Passengers,5197
2,CLT,BGI,AA,Passengers,5196
2,PVD,DUB,D8,Passengers,5161
2,JFK,CTG,B6,Passengers,5160
2,ATL,TGU,DL,Passengers,5157
2,MIA,TLV,LY,Passengers,5154
2,EWR,BOG,UA,Passengers,5143
2,HNL,AKL,HA,Passengers,5121
2,LAX,TLV,LY,Passengers,5118
2,SEA,FRA,DE,Passengers,5115
2,BOS,GRU,JJ,Passengers,5106
2,PHX,YWG,WS,Passengers,5100
2,FLL,PTY,CM,Passengers,5099
2,DCA,YYZ,OH,Passengers,5096
2,LAS,MEX,VB,Passengers,5078
2,FLL,LGW,BA,Passengers,5076
2,DFW,BOG,AA,Passengers,5076
2,DTW,YUL,9E,Passengers,5061
2,SAN,FRA,LH,Passengers,5056
2,MIA,CMW,AA,Passengers,5055
2,SEA,GDL,Y4,Passengers,5055
2,JFK,VIE,OS,Passengers,5049
2,JFK,GIG,DL,Passengers,5027
2,EWR,DUS,EW,Passengers,5027
2,LGA,YYZ,MQ,Passengers,5018
2,SJU,BOG,AV,Passengers,5015
2,JFK,BDA,DL,Passengers,5014
2,PHL,PUJ,F9,Passengers,4829
2,JFK,RUH,SV,Passengers,5008
2,JFK,YUL,9E,Passengers,4994
2,JFK,TPE,CI,Passengers,4988
2,JFK,MXP,IG,Passengers,4971
2,FLL,PAP,NK,Passengers,4965
2,PDX,PVR,AS,Passengers,4951
2,PHL,AMS,AA,Passengers,4930
2,LAX,TAO,MF,Passengers,4917
2,LAX,GDL,VB,Passengers,4913
2,MIA,VRA,AA,Passengers,4910
2,PHL,NAS,AA,Passengers,4903
2,OAK,MEX,Y4,Passengers,4895
2,PDX,SJD,AS,Passengers,4893
2,ORD,ARN,SK,Passengers,4892
2,LAX,ZLO,AS,Passengers,4862
2,MDW,GDL,Y4,Passengers,4858
2,KOA,HND,HA,Passengers,4854
2,IAH,YUL,KV,Passengers,4852
2,OAK,MLM,Y4,Passengers,4851
2,MIA,BAQ,AV,Passengers,4844
2,MIA,FOR,JJ,Passengers,4810
2,EWR,YOW,QK,Passengers,4802
2,MIA,DUB,EI,Passengers,4796
2,MSP,SJD,SY,Passengers,4788
2,MCO,MBJ,WN,Passengers,4785
2,ORD,MTY,OO,Passengers,4785
2,EWR,ORY,LV,Passengers,4780
2,OAK,PVR,WN,Passengers,4772
2,TPA,PTY,CM,Passengers,4751
2,IAH,MTY,VB,Passengers,4736
2,ORD,YUL,OO,Passengers,4727
2,JFK,MAD,DL,Passengers,4722
2,JFK,MBJ,BW,Passengers,4715
2,FLL,MDE,B6,Passengers,4709
2,FLL,FPO,3M,Passengers,4701
2,BWI,MBJ,NK,Passengers,4687
2,DEN,MEX,AM,Passengers,4677
2,FLL,FPO,UP,Passengers,4675
2,FLL,STI,B6,Passengers,4673
2,MSP,YYZ,9E,Passengers,4672
2,JFK,AMM,RJ,Passengers,4668
2,ATL,YUL,DL,Passengers,4654
2,RDU,YYZ,ZX,Passengers,4638
2,OGG,YYC,AC,Passengers,4620
2,ORD,AKL,NZ,Passengers,4619
2,EWR,LIM,UA,Passengers,4604
2,ORD,YYZ,OO,Passengers,4590
2,SLC,GDL,5D,Passengers,4588
2,MCO,BOG,NK,Passengers,4585
2,MIA,DUS,EW,Passengers,4576
2,ATL,PUJ,WN,Passengers,4559
2,FLL,CMW,B6,Passengers,4558
2,FLL,HOG,B6,Passengers,4534
2,IAH,SLP,YV,Passengers,4530
2,LAX,CUN,4O,Passengers,4525
2,LGA,YYZ,YX,Passengers,4513
2,SJU,EIS,SEB,Passengers,4507
2,LAX,TNA,3U,Passengers,4482
2,BOS,MEX,B6,Passengers,4465
2,MCO,NAS,UP,Passengers,4452
2,AUS,YYZ,AC,Passengers,4452
2,CVG,YYZ,ZX,Passengers,4426
2,PHL,YUL,PT,Passengers,4425
2,LAS,YEG,WS,Passengers,4421
2,SFO,PPT,BF,Passengers,4395
2,SFO,PPT,UA,Passengers,4389
2,ORD,ADD,ET,Passengers,4366
2,FLL,CLO,NK,Passengers,4356
2,DFW,SLP,YV,Passengers,4348
2,LAX,MLM,Y4,Passengers,4344
2,SJC,PEK,HU,Passengers,4341
2,SPN,CAN,3U,Passengers,4336
2,BOS,PDL,S4,Passengers,4333
2,BOS,BOG,AV,Passengers,4331
2,SEA,YEG,QX,Passengers,4326
2,LAX,BJX,4O,Passengers,4325
2,DTW,YYZ,G7,Passengers,4322
2,DTW,MEX,AM,Passengers,4321
2,JFK,HAV,B6,Passengers,4316
2,ATL,BDA,DL,Passengers,4316
2,IAH,TGU,UA,Passengers,4308
2,ORD,NAS,UA,Passengers,4306
2,DTW,NGO,DL,Passengers,4305
2,MIA,MAR,AA,Passengers,4294
2,DEN,PTY,CM,Passengers,4292
2,DEN,KEF,FI,Passengers,4278
2,ATL,BRU,DL,Passengers,4268
2,JFK,BDA,B6,Passengers,4267
2,HNL,BNE,HA,Passengers,4250
2,MSP,LIR,DL,Passengers,4226
2,FLL,CPH,DY,Passengers,4223
2,FLL,BGI,B6,Passengers,4223
2,SJC,MLM,Y4,Passengers,4207
2,FLL,ARN,DY,Passengers,4206
2,PHX,GDL,Y4,Passengers,4186
2,IAD,GVA,UA,Passengers,4185
2,PHX,YYZ,WS,Passengers,4180
2,JFK,LOS,DL,Passengers,4176
2,LAX,HGH,3U,Passengers,4173
2,KOA,YVR,AC,Passengers,4173
2,GUM,ROR,UA,Passengers,4173
2,SFO,BCN,IB,Passengers,4171
2,GUM,TPE,CI,Passengers,4169
2,OAK,BCN,DY,Passengers,4169
2,MIA,SAL,TA,Passengers,4161
2,CLE,CUN,F9,Passengers,4155
2,BOS,TLV,LY,Passengers,4140
2,FLL,POS,BW,Passengers,4100
2,FLL,FDF,D8,Passengers,4093
2,HNL,YYC,WS,Passengers,4077
2,CLE,YYZ,ZX,Passengers,4064
2,PIT,YYZ,ZX,Passengers,4063
2,MSP,LIR,SY,Passengers,3314
2,MIA,SAP,TA,Passengers,4057
2,MCO,YHZ,AC,Passengers,4047
2,BOS,BDA,DL,Passengers,4046
2,MCO,HAV,B6,Passengers,4038
2,JFK,KIN,BW,Passengers,4034
2,IAH,SAL,TA,Passengers,4024
2,ORD,PUJ,AA,Passengers,4023
2,MDW,BJX,Y4,Passengers,4012
2,MCO,YUL,TS,Passengers,4011
2,SNA,SJD,WN,Passengers,4004
2,IAH,AGU,EV,Passengers,4004
2,CLT,MEX,AA,Passengers,4001
2,STL,PUJ,F9,Passengers,3658
2,SEA,CUN,DL,Passengers,3973
2,SLC,YVR,CP,Passengers,3970
2,DCA,YUL,QK,Passengers,3956
2,FLL,PUJ,NK,Passengers,3956
2,JFK,MXP,AA,Passengers,3955
2,MCO,OSL,DY,Passengers,3954
2,PHX,YXE,WS,Passengers,3953
2,BOS,BDA,B6,Passengers,3945
2,SFO,TAO,MU,Passengers,3941
2,LAX,WAW,LO,Passengers,3940
2,SPN,HKG,HX,Passengers,3937
2,CMH,YYZ,ZX,Passengers,3936
2,DFW,SAL,TA,Passengers,3934
2,GUM,HKG,UA,Passengers,3930
2,BNA,LHR,BA,Passengers,3922
2,JFK,YUL,MQ,Passengers,3918
2,SPN,HGH,JD,Passengers,3918
2,LAX,CPH,DY,Passengers,3913
2,JFK,LIS,DL,Passengers,3907
2,JFK,KEF,DL,Passengers,3902
2,DTW,YYZ,9E,Passengers,3899
2,STL,YYZ,ZX,Passengers,3897
2,FLL,ELH,3M,Passengers,3896
2,SAT,MEX,Y4,Passengers,3869
2,BOS,MAD,IB,Passengers,3868
2,DFW,AGU,MQ,Passengers,3861
2,JFK,YYZ,MQ,Passengers,3860
2,IAD,MUC,LH,Passengers,3860
2,LAX,YVR,OO,Passengers,3859
2,MIA,YUL,WG,Passengers,3855
2,JFK,CPH,DY,Passengers,3854
2,FLL,PLS,B6,Passengers,3854
2,IAH,GDL,Y4,Passengers,3848
2,MCO,YWG,WS,Passengers,3841
2,LAS,GRU,JJ,Passengers,3838
2,MCO,SDQ,NK,Passengers,3832
2,SFO,CTU,UA,Passengers,3827
2,LAX,AUH,EY,Passengers,3813
2,EWR,KEF,FI,Passengers,3808
2,MIA,PTY,YX,Passengers,3806
2,SEA,CDG,AF,Passengers,3786
2,PHX,YQR,WS,Passengers,3785
2,SAT,MEX,5D,Passengers,3783
2,SFO,KEF,FI,Passengers,3778
2,SEA,DUB,EI,Passengers,3770
2,ATL,PAP,DL,Passengers,3766
2,SLC,YYC,CP,Passengers,3762
2,LAX,PVR,CP,Passengers,3760
2,MSP,MZT,DL,Passengers,3758
2,MCI,CUN,F9,Passengers,3754
2,MIA,MEX,Y4,Passengers,3754
2,ORD,YVR,QK,Passengers,3754
2,LGA,YOW,9E,Passengers,3750
2,OAK,SJD,WN,Passengers,3736
2,ORD,YOW,OO,Passengers,3730
2,LAS,MTY,4O,Passengers,3730
2,GUM,TKK,UA,Passengers,3718
2,OGG,YEG,WS,Passengers,3693
2,FLL,SNU,B6,Passengers,3679
2,PHX,MZT,YV,Passengers,3668
2,ORD,AUA,UA,Passengers,3666
2,PDX,YVR,QX,Passengers,3666
2,PSP,YYZ,RV,Passengers,3661
2,OAK,CDG,DY,Passengers,3649
2,MIA,MGA,TA,Passengers,3647
2,MCO,YYZ,TS,Passengers,3643
2,JFK,GCM,KX,Passengers,3642
2,CLE,PUJ,F9,Passengers,3479
2,IAH,ZIH,YV,Passengers,3631
2,DFW,MZT,YV,Passengers,3627
2,MCO,NAS,B6,Passengers,3621
2,FLL,GYE,EQ,Passengers,3615
2,MCO,YHZ,WS,Passengers,3601
2,MSP,CZM,DL,Passengers,3594
2,PHX,YEG,YV,Passengers,3593
2,MIA,GEO,AA,Passengers,3591
2,FLL,MHH,3M,Passengers,3591
2,LAX,NKG,MU,Passengers,3590
2,IAD,YTZ,PD,Passengers,3589
2,FLL,POS,B6,Passengers,3576
2,MCO,ARN,DY,Passengers,3574
2,JFK,GUA,TA,Passengers,3571
2,TPA,LGW,DI,Passengers,3570
2,DFW,CUU,MQ,Passengers,3561
2,EWR,YUL,C5,Passengers,3558
2,FLL,BEL,AD,Passengers,3548
2,IAD,DUB,EI,Passengers,3534
2,JFK,MEX,VB,Passengers,3532
2,PHX,YUL,RV,Passengers,3526
2,ORD,YYC,UA,Passengers,3525
2,JFK,DUS,EW,Passengers,3523
2,EWR,HAV,YX,Passengers,3512
2,DEN,GDL,Y4,Passengers,3503
2,SWF,EDI,D8,Passengers,3502
2,DTW,SJD,DL,Passengers,3497
2,MCO,YOW,WS,Passengers,3493
2,IAD,RUH,SV,Passengers,3491
2,RNO,GDL,Y4,Passengers,3485
2,AUS,CUN,WN,Passengers,3472
2,MIA,CAP,AA,Passengers,3454
2,MIA,MHH,YX,Passengers,3438
2,ATL,GDL,5D,Passengers,3428
2,IAD,JED,SV,Passengers,3425
2,EWR,YHZ,EV,Passengers,3424
2,DTW,MTY,DL,Passengers,3424
2,SNA,SJD,AS,Passengers,3414
2,DTW,PVR,DL,Passengers,3414
2,DEN,MEX,Y4,Passengers,3411
2,JFK,MTY,5D,Passengers,3407
2,PHL,MUC,AA,Passengers,3402
2,MIA,ELH,MQ,Passengers,3400
2,EWR,ORY,B0,Passengers,3399
2,LAX,SJO,AS,Passengers,3379
2,LAS,YEG,07Q,Passengers,3375
2,BOS,SAL,TA,Passengers,3363
2,LAX,CDG,TN,Passengers,3358
2,LAX,SZX,CA,Passengers,3349
2,ATL,HAV,9E,Passengers,3342
2,LAX,ZCL,Y4,Passengers,3340
2,PHL,YUL,YX,Passengers,3331
2,PHL,YUL,QK,Passengers,3330
2,ATL,QRO,5D,Passengers,3326
2,IAH,YYZ,YV,Passengers,3318
2,IAH,MGA,UA,Passengers,3311
2,AZA,YEG,07Q,Passengers,3308
2,JFK,CTU,HU,Passengers,3299
2,JFK,BOM,AI,Passengers,3297
2,MIA,YYZ,WG,Passengers,3293
2,IAD,DUB,UA,Passengers,3290
2,SMF,YVR,QK,Passengers,3281
2,LAX,MTY,5D,Passengers,3281
2,JFK,CKG,HU,Passengers,3278
2,FLL,SAL,NK,Passengers,3275
2,IAD,YUL,YV,Passengers,3273
2,DFW,YYZ,MQ,Passengers,3270
2,ATL,BJX,5D,Passengers,3258
2,MIA,REC,JJ,Passengers,3246
2,PHX,GDL,YV,Passengers,3238
2,ATL,MHH,9E,Passengers,3232
2,IAH,MTY,4O,Passengers,3224
2,FLL,KIN,BW,Passengers,3224
2,MCO,MEX,Y4,Passengers,3224
2,ORD,NRT,AA,Passengers,3218
2,SEA,PVR,DL,Passengers,3217
2,DEN,YUL,QK,Passengers,3202
2,ORD,CDG,AF,Passengers,3193
2,MSP,YYC,OO,Passengers,3192
2,ATL,CTG,DL,Passengers,3182
2,SFO,YVR,QK,Passengers,3180
2,EWR,ANU,UA,Passengers,3172
2,LAX,MAD,DY,Passengers,3168
2,EWR,OPO,TP,Passengers,3168
2,MIA,LIR,YX,Passengers,3165
2,FLL,GCM,B6,Passengers,3164
2,DFW,YUL,MQ,Passengers,3158
2,LAX,BJX,Y4,Passengers,3153
2,EWR,WAW,LO,Passengers,3132
2,EWR,YQB,EV,Passengers,3127
2,IAD,SAL,Q6,Passengers,3126
2,FLL,PTP,D8,Passengers,3123
2,SEA,SZX,MF,Passengers,3115
2,IND,YYZ,ZX,Passengers,3111
2,LAX,OSL,DY,Passengers,3106
2,LIH,YVR,AC,Passengers,3088
2,IAH,SAP,NK,Passengers,3085
2,MCO,PTY,NK,Passengers,3083
2,BOS,CDG,DY,Passengers,3067
2,MIA,OSL,SK,Passengers,3060
2,BNA,YYZ,WS,Passengers,3052
2,ATL,BON,DL,Passengers,3047
2,EWR,YHZ,YX,Passengers,3044
2,IAH,HAV,YV,Passengers,3034
2,JFK,CUR,B6,Passengers,3024
2,MIA,CZM,YX,Passengers,3012
2,SEA,YEG,OO,Passengers,3011
2,PHX,HMO,OO,Passengers,3011
2,DFW,YVR,QK,Passengers,3004
2,MCO,SAL,TA,Passengers,3002
2,LAX,CTU,HU,Passengers,2997
2,IND,CDG,DL,Passengers,2985
2,PHL,ZRH,AA,Passengers,2975
2,DTW,GRU,DL,Passengers,2970
2,IAD,DSS,SA,Passengers,2963
2,ORD,YOW,EV,Passengers,2942
2,RSW,DUS,EW,Passengers,2942
2,CLT,YYZ,ZX,Passengers,2934
2,DFW,MLM,YV,Passengers,2929
2,ATL,GGT,9E,Passengers,2897
2,DTW,MTY,5D,Passengers,2889
2,BOS,YHZ,QK,Passengers,2879
2,SFO,YEG,QK,Passengers,2877
2,TPA,YHZ,AC,Passengers,2854
2,FLL,KIN,NK,Passengers,2852
2,PSP,YWG,WS,Passengers,2851
2,HNL,MAJ,UA,Passengers,2840
2,SFO,CUN,4O,Passengers,2828
2,LAX,JED,SV,Passengers,2825
2,SAN,PVR,AS,Passengers,2823
2,JFK,ANU,B6,Passengers,2821
2,IAD,CMN,AT,Passengers,2809
2,LAX,CKG,HU,Passengers,2804
2,MCO,FOR,JJ,Passengers,2802
2,SNA,PVR,AS,Passengers,2802
2,GUM,MNL,5J,Passengers,2794
2,MSP,YEG,OO,Passengers,2774
2,LAX,CSX,HU,Passengers,2752
2,MIA,GUA,TA,Passengers,2748
2,EWR,YOW,EV,Passengers,2730
2,LAX,SAL,Q6,Passengers,2720
2,SAT,MTY,4O,Passengers,2716
2,JFK,TAS,HY,Passengers,2715
2,MDW,ZCL,Y4,Passengers,2709
2,FLL,SXM,B6,Passengers,2703
2,MIA,CCS,WL,Passengers,0
2,DFW,YUL,KV,Passengers,2690
2,IND,MBJ,SY,Passengers,0
2,IAH,SAL,NK,Passengers,2651
2,LAS,PEK,HU,Passengers,2641
2,SPN,HKG,UO,Passengers,2618
2,DFW,TRC,MQ,Passengers,2617
2,MIA,YQB,WG,Passengers,2612
2,MCO,CNF,AD,Passengers,2611
2,JFK,BEG,JU,Passengers,2599
2,BDL,YYZ,QK,Passengers,2593
2,MIA,BON,AA,Passengers,2584
2,ORD,BOG,AV,Passengers,2580
2,SFB,AMS,OR,Passengers,2579
2,DFW,CUN,NK,Passengers,2579
2,SJU,SBH,04Q,Passengers,2332
2,MIA,MTY,YX,Passengers,2567
2,CLT,GDL,AA,Passengers,2563
2,MSP,MZT,SY,Passengers,2556
2,EWR,SJD,UA,Passengers,2556
2,ORD,YYZ,EV,Passengers,2554
2,LAS,YWG,WS,Passengers,2552
2,SFO,NAN,FJ,Passengers,2545
2,EWR,YQB,C5,Passengers,2543
2,MCO,REC,AD,Passengers,2533
2,DEN,YWG,OO,Passengers,2531
2,DFW,GDL,Y4,Passengers,2527
2,TPA,YYZ,TS,Passengers,2513
2,LAX,PVR,4O,Passengers,2512
2,MIA,MID,YX,Passengers,2500
2,ORD,YWG,EV,Passengers,2498
2,LAX,AGU,Y4,Passengers,2495
2,FLL,AXM,NK,Passengers,2495
2,PHL,DUB,EI,Passengers,2488
2,ORD,YUL,EV,Passengers,2485
2,IAH,OAX,EV,Passengers,2462
2,DCA,YOW,QK,Passengers,2444
2,TPA,GCM,KX,Passengers,2433
2,MIA,PAP,AF,Passengers,2432
2,DTW,MBJ,NK,Passengers,2432
2,LAS,YXE,WS,Passengers,2426
2,MSP,CZM,SY,Passengers,2420
2,IAH,PBC,EV,Passengers,2406
2,ORD,YWG,OO,Passengers,2402
2,ORD,GUA,TA,Passengers,2395
2,BOS,PLS,B6,Passengers,2390
2,SJU,YYZ,AC,Passengers,2389
2,IAH,MLM,EV,Passengers,2385
2,IAH,VER,EV,Passengers,2370
2,MSP,YYZ,G7,Passengers,2350
2,EWR,PVR,UA,Passengers,2333
2,DEN,YYC,WS,Passengers,2332
2,MCO,CDG,DY,Passengers,2330
2,RDU,CUN,F9,Passengers,2328
2,ORD,BJX,OO,Passengers,2321
2,JFK,GDL,Y4,Passengers,2318
2,IAH,CUN,NK,Passengers,2307
2,BDL,DUB,EI,Passengers,2307
2,LAX,GUA,Q6,Passengers,2299
2,FLL,STI,NK,Passengers,2295
2,LAS,YQR,WS,Passengers,2294
2,ORD,PVR,F9,Passengers,2262
2,MCO,POS,BW,Passengers,2275
2,MIA,PUJ,LA,Passengers,2260
2,BOS,BGI,B6,Passengers,2259
2,FAT,MLM,Y4,Passengers,2246
2,FLL,REC,AD,Passengers,2241
2,MIA,MAR,1BQ,Passengers,0
2,LAX,BJX,5D,Passengers,2227
2,SJU,YYZ,WS,Passengers,2226
2,MIA,CCS,1BQ,Passengers,0
2,SMF,BJX,Y4,Passengers,2217
2,MCO,YEG,WS,Passengers,2208
2,HNL,TPE,CI,Passengers,2207
2,IAH,ACA,YV,Passengers,2205
2,JFK,ARN,DY,Passengers,2203
2,DFW,OAX,MQ,Passengers,2178
2,AUS,MEX,5D,Passengers,2175
2,OAK,BJX,Y4,Passengers,2170
2,TPA,YOW,AC,Passengers,2162
2,SAT,YYZ,KV,Passengers,2150
2,JFK,SAL,Q6,Passengers,2134
2,IAH,NAS,UA,Passengers,2131
2,DFW,PUJ,AA,Passengers,2130
2,IAH,GUA,NK,Passengers,2124
2,JAX,YYZ,ZX,Passengers,2120
2,MIA,BEL,JJ,Passengers,2110
2,IAH,CUU,EV,Passengers,2107
2,SJC,BJX,Y4,Passengers,2096
2,MSP,YUL,9E,Passengers,2089
2,DEN,BZE,WN,Passengers,2086
2,DTW,YOW,OO,Passengers,2072
2,DTW,YOW,9E,Passengers,2061
2,LAS,CUN,F9,Passengers,1915
2,IAH,TAM,EV,Passengers,2034
2,PSP,YEG,07Q,Passengers,2029
2,IAH,CZM,UA,Passengers,2027
2,SEA,SJD,DL,Passengers,2026
2,MIA,GEO,PY,Passengers,2023
2,DTW,YUL,RJ,Passengers,2016
2,CVG,CUN,F9,Passengers,2013
2,JFK,CTG,AV,Passengers,2011
2,ATL,ELH,9E,Passengers,2009
2,BOS,YOW,QK,Passengers,1992
2,MCO,GDL,Y4,Passengers,1982
2,EWR,GUA,UA,Passengers,1981
2,DTW,PUJ,DL,Passengers,1980
2,MSY,PTY,CM,Passengers,1977
2,ORD,GDL,Y4,Passengers,1951
2,JFK,DSS,DL,Passengers,1947
2,PHL,PLS,AA,Passengers,1945
2,MKE,YYZ,ZX,Passengers,1943
2,MIA,MDE,VH,Passengers,1942
2,DTW,MBJ,DL,Passengers,1934
2,SAT,GDL,4O,Passengers,1923
2,MCO,YQB,TS,Passengers,1921
2,MIA,AMS,OR,Passengers,1897
2,AZA,YYC,WS,Passengers,1890
2,DFW,GCM,AA,Passengers,1880
2,ORD,YUL,YX,Passengers,1871
2,DEN,PVR,F9,Passengers,1845
2,LAX,FCO,AZ,Passengers,1842
2,IAD,YUL,C5,Passengers,1829
2,LAX,OAX,Y4,Passengers,1816
2,MDW,SJD,WN,Passengers,1813
2,EWR,SKB,UA,Passengers,1811
2,PHL,NAS,YX,Passengers,1796
2,ORD,NAS,OO,Passengers,1792
2,SJU,YUL,AC,Passengers,1785
2,DFW,NAS,AA,Passengers,1781
2,MCO,PAP,B6,Passengers,1779
2,SJU,FRA,DE,Passengers,1769
2,PHX,YLW,WS,Passengers,1769
2,PHL,GCM,AA,Passengers,1769
2,PIT,CUN,G4,Passengers,0
2,MDW,DGO,Y4,Passengers,1737
2,CLT,LIR,AA,Passengers,1719
2,BOS,MBJ,B6,Passengers,1718
2,LAX,CUN,WN,Passengers,1706
2,LAX,SJD,4O,Passengers,1690
2,JFK,LRM,B6,Passengers,1686
2,ORD,GCM,UA,Passengers,1680
2,MIA,GDL,Y4,Passengers,1674
2,EWR,YUL,EV,Passengers,1671
2,PDX,YYC,QK,Passengers,1659
2,JFK,BUD,LO,Passengers,1655
2,RDU,PUJ,F9,Passengers,1654
2,FLL,BIM,3M,Passengers,1653
2,MEM,YYZ,ZX,Passengers,1649
2,DEN,YVR,OO,Passengers,1639
2,SFO,YVR,OO,Passengers,1628
2,MCO,YWG,07Q,Passengers,1606
2,PBI,MHH,UP,Passengers,1605
2,PIT,PUJ,G4,Passengers,0
2,JFK,SAP,TA,Passengers,1594
2,MCO,CTG,NK,Passengers,1590
2,IAD,YUL,QK,Passengers,1589
2,SJU,EIS,9K,Passengers,1574
2,MIA,PEI,AA,Passengers,1565
2,EWR,CUN,VB,Passengers,1557
2,MDW,QRO,Y4,Passengers,1554
2,MCI,YYZ,ZX,Passengers,1548
2,SAT,GDL,Y4,Passengers,1538
2,MCO,GUA,NK,Passengers,1535
2,CLT,CZM,AA,Passengers,1519
2,EWR,YUL,YX,Passengers,1518
2,DTW,QRO,5D,Passengers,1508
2,MIA,SSA,JJ,Passengers,1508
2,BOS,YHZ,WS,Passengers,1500
2,CLT,POP,AA,Passengers,1465
2,ATL,SKB,DL,Passengers,1461
2,SJC,ZCL,Y4,Passengers,1458
2,FLL,GGT,3M,Passengers,1456
2,ORD,KRK,LO,Passengers,1454
2,HNL,PPT,HA,Passengers,1445
2,CLT,BZE,AA,Passengers,1441
2,TPA,KEF,FI,Passengers,1440
2,MSP,AUA,SY,Passengers,1430
2,IAD,BBU,X9,Passengers,0
2,DTW,BJX,5D,Passengers,1421
2,PHL,MBJ,F9,Passengers,1416
2,MIA,ARN,SK,Passengers,1398
2,MIA,YYZ,07Q,Passengers,1391
2,MCO,GUA,LR,Passengers,1389
2,MSP,AUA,DL,Passengers,1389
2,BOS,PUJ,AA,Passengers,1380
2,MSP,ZIH,SY,Passengers,1371
2,PIT,CUN,DL,Passengers,1363
2,FLL,CAP,NK,Passengers,1356
2,MCI,CUN,DL,Passengers,1347
2,ATL,RTB,DL,Passengers,1343
2,MCO,MDE,NK,Passengers,1333
2,BOS,PAP,B6,Passengers,1333
2,IAD,SVO,SU,Passengers,1330
2,PPG,FGI,2OQ,Passengers,1329
2,BOS,TER,S4,Passengers,0
2,BWI,LIR,WN,Passengers,1305
2,MIA,YOW,WG,Passengers,1303
2,CMH,CUN,DL,Passengers,1303
2,BWI,SJO,WN,Passengers,1301
2,BWI,NAS,WN,Passengers,1292
2,ORD,HUX,Y4,Passengers,1291
2,ORD,LIR,UA,Passengers,1289
2,MKE,CUN,DL,Passengers,1286
2,DAB,YYZ,WG,Passengers,1284
2,EWR,SAL,UA,Passengers,1284
2,MCO,YVR,WS,Passengers,1283
2,IAH,PTY,CA,Passengers,1281
2,LAX,RAR,NZ,Passengers,1276
2,PIE,YYZ,WG,Passengers,1274
2,DTW,CUN,VB,Passengers,0
2,BDL,CUN,DL,Passengers,1262
2,BOS,CUN,AA,Passengers,1259
2,MCO,YQR,WS,Passengers,1258
2,EWR,GCM,UA,Passengers,1256
2,EWR,BON,UA,Passengers,1255
2,JFK,SXM,AA,Passengers,1254
2,ORD,CZM,UA,Passengers,1243
2,ORD,PLS,UA,Passengers,1225
2,CLE,CUN,UA,Passengers,1224
2,DEN,LIR,UA,Passengers,1218
2,IAH,BON,UA,Passengers,1215
2,MCO,SAL,NK,Passengers,1213
2,SAN,PVR,WN,Passengers,1210
2,EWR,YOW,C5,Passengers,1208
2,MSP,GCM,DL,Passengers,1201
2,DEN,CZM,UA,Passengers,1199
2,MSP,BZE,SY,Passengers,1197
2,ORD,ZIH,UA,Passengers,1188
2,PIE,YWG,07Q,Passengers,1187
2,PIT,YUL,QK,Passengers,1186
2,BOS,PUJ,DL,Passengers,1183
2,BWI,CUN,DL,Passengers,1175
2,GUM,YAP,UA,Passengers,1174
2,ORD,YUL,G7,Passengers,1174
2,BWI,YUL,QK,Passengers,1171
